Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
80,119999910,190303,1135758,1460,0,5.968156046,9.301032553,7300,6,2199.818214,831.4102722,4678893.959,3708.502781,269.6512059,8098.262008,4967508,-1,120000000,630.5761894,12391.74733,4967550,0,120000000,471.1113868,10963.0923,4989584,0,3965448,5094340,1585.859523,2122.643259,0,7300,1261.667009,1254.47967,1573719.243,0,0,1,1261.669844,1135758,1026,1025,182523,20,0.0,0,0,0.0,0,0,Normal Traffic
1090,64,2,4,2,2,2.0,0.0,6,6,6.0,0.0,250000.0,62500.0,21.33333333,35.21836642,62,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,48,40,31250.0,31250.0,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
53,30687,1,55,55,55,55.0,0.0,111,111,111.0,0.0,5409.456773,65.17417799,30687.0,0.0,30687,30687,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,32.587089,32.587089,55,111,73.66666667,32.33161507,1045.333333,0,0,0,110.5,55,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,160,2,86,43,43,43.0,0.0,102,102,102.0,0.0,1812500.0,25000.0,53.33333333,87.17989065,154,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,12500.0,12500.0,43,102,66.6,32.31563089,1044.3,0,0,0,83.25,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,149528,3,301,301,0,100.3333333,173.782431,4344,0,1932.5,1754.831473,79557.00605,60.18939597,18691.0,48067.93721,137207,4,12016,6008.0,8490.938228,12012,4,149462,29892.4,60210.48431,137207,48,104,200,20.06313199,40.12626398,0,4344,1189.6,1624.247669,2638180.489,0,1,0,1321.777778,301,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
443,4054217,5,123,46,0,24.6,23.27659769,46,46,46.0,0.0,41.68499121,1.479940516,810843.4,1792580.207,4017384,48,4054217,1013554.25,2002627.037,4017384,48,0,0.0,0.0,0,0,160,32,1.233283764,0.246656753,0,46,30.71428571,21.68497395,470.2380952,0,0,1,35.83333333,123,354,359,2,32,0.0,0,0,0.0,0,0,Normal Traffic
53,115671203,2,104,56,48,52.0,5.6568542495,80,72,76.0,5.6568542495,2.2131696858,0.0345807763,38557067.6666667,66730041.9223186,115610283,30235,115640968,115640968.0,0.0,115640968,115640968,115640518,115640518.0,0.0,115640518,115640518,64,76,0.0172903882,0.0172903882,48,80,60.8,14.5327216997,211.2,0,0,0,76.0,104,-1,-1,1,32,30685.0,30685,30685,115610283.0,115610283,115610283,Normal Traffic
52136,87,1,6,6,6,6.0,0.0,6,6,6.0,0.0,137931.0345,22988.50575,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,11494.25287,11494.25287,6,6,6.0,0.0,0.0,0,0,1,9.0,6,353,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,48392,1,56,56,56,56.0,0.0,72,72,72.0,0.0,2645.0653000496,41.3291453133,48392.0,0.0,48392,48392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,20.6645726566,20.6645726566,56,72,61.3333333333,9.237604307,85.3333333333,0,0,0,92.0,56,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,63334358,7,187,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.405191887,0.142102964,7916794.75,20300000.0,58000000,3,63300000,10600000.0,23300000.0,58000000,3,58200000,58200000.0,0.0,58200000,58200000,140,40,0.110524528,0.031578436,6,46,32.5,18.86354509,355.8333333,0,0,1,36.11111111,187,255,412,6,20,239725.0,239725,239725,58000000.0,58000000,58000000,Normal Traffic
443,75387183,11,597,194,0,54.27272727,71.70786695,1722,0,394.2307692,663.7040196,75.90149641,0.318356504,3277703.609,12500000.0,58300000,3,58500000,5848923.2,18500000.0,58400000,4,75400000,6280615.417,17100000.0,58300000,3,240,272,0.145913398,0.172443106,0,1722,228.88,503.3487293,253359.9433,0,1,0,238.4166667,597,29200,31,10,20,93544.0,126814,60274,37600000.0,58300000,16900000,Normal Traffic
80,592914,3,26,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,19620.04608,13.49268191,84702.0,223463.8549,591470,4,1010,505.0,646.295598,962,48,592786,148196.5,295516.0662,591470,4,72,112,5.059755715,8.432926192,0,10135,1292.555556,3350.634907,11200000.0,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
51678,259,3,43,31,6,14.33333333,14.43375673,0,0,0.0,0.0,166023.166,11583.01158,129.5,115.2584053,211,48,259,129.5,115.2584053,211,48,0,0.0,0.0,0,0,60,0,11583.01158,0.0,6,31,12.25,12.5,156.25,0,0,1,16.33333333,43,110,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,2007,7,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3487.792725,334.5,514.3558107,1006,1,2007,334.5,514.3558107,1006,1,0,0.0,0.0,0,0,224,0,3487.792725,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,-1,0,32,0.0,0,0,0.0,0,0,DoS
53,30886,2,88,44,44,44.0,0.0,72,72,72.0,0.0,7511.4938807227,129.5085151849,10295.3333333333,17825.9782433765,30879,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,40,64.7542575924,64.7542575924,44,72,55.2,15.3362316101,235.2,0,0,0,69.0,88,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,256,126,0,20,0.0,0,0,0.0,0,0,Normal Traffic
6294,94,1,6,6,6,6.0,0.0,6,6,6.0,0.0,127659.5745,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,10638.29787,10638.29787,6,6,6.0,0.0,0.0,0,0,1,9.0,6,913,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,191,2,84,42,42,42.0,0.0,84,84,84.0,0.0,1319371.728,20942.40838,63.66666667,68.85007867,139,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,40,40,10471.20419,10471.20419,42,84,58.8,23.00434742,529.2,0,0,0,73.5,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
52790,387,3,18,6,6,6.0,0.0,0,0,0.0,0.0,46511.62791,7751.937984,193.5,269.4076836,384,3,387,193.5,269.4076836,384,3,0,0.0,0.0,0,0,60,0,7751.937984,0.0,6,6,6.0,0.0,0.0,0,0,1,8.0,18,35,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,73745,1,44,44,44,44.0,0.0,148,148,148.0,0.0,2603.566343,27.12048274,73745.0,0.0,73745,73745,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,40,13.56024137,13.56024137,44,148,78.66666667,60.044428,3605.333333,0,0,0,118.0,44,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5677967,9,382,225,0,42.4444444444,80.0376647447,1713,0,811.1666666667,805.7782366549,924.4506000123,2.6417906268,405569.071428571,1474313.79423766,5527620,2,5677967,709745.875,1946898.93360672,5527620,4,76476,15295.2,18803.4185375958,38688,68,296,200,1.5850743761,1.0567162507,0,1713,328.0625,607.717200541,369320.195833333,0,1,0,349.9333333333,382,29200,54,3,32,150343.0,150343,150343,5527620.0,5527620,5527620,Normal Traffic
53,277,2,88,44,44,44.0,0.0,331,331,331.0,0.0,2707581.227,14440.43321,92.33333333,153.8646591,270,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,64,7220.216606,7220.216606,44,331,158.8,157.196374,24710.7,0,0,0,198.5,88,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,190,2,88,44,44,44.0,0.0,149,149,149.0,0.0,2031578.947,21052.63158,63.33333333,103.6355795,183,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,10526.31579,10526.31579,44,149,86.0,57.51086854,3307.5,0,0,0,107.5,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
39364,86062082,7,11595,5792,0,1656.428571,2120.732252,344,0,60.33333333,138.998801,138.9345891,0.151053747,7171840.167,24800000.0,85900000,3,86100000,14300000.0,35000000.0,85900000,46,85900000,17200000.0,38400000.0,85900000,3,232,164,0.081336633,0.069717114,0,5792,854.0714286,1666.355603,2776740.995,0,0,1,919.7692308,11595,235,229,4,32,10976.0,10976,10976,85900000.0,85900000,85900000,Normal Traffic
53,25180,1,45,45,45,45.0,0.0,150,150,150.0,0.0,7744.241461,79.42811755,25180.0,0.0,25180,25180,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,39.71405878,39.71405878,45,150,80.0,60.62177826,3675.0,0,0,0,120.0,45,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,3580428,3,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.351554619,1.675777309,716085.6,985261.3057,2023954,66,1556474,778237.0,1067410.213,1533010,23464,3557079,1778539.5,347161.8524,2024020,1533059,84,84,0.837888655,0.837888655,0,6,1.714285714,2.927700219,8.571428571,0,1,0,2.0,6,8192,29,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,62211,5,121,121,0,24.2,54.11284506,1338,0,777.5,671.0238446,51936.15277,144.6689492,7776.375,12845.32997,28620,29,62211,15552.75,15307.00575,28842,605,29458,9819.333333,16743.76637,29153,49,172,136,80.37163846,64.29731076,0,1338,323.1,551.7194235,304394.3222,0,1,0,359.0,121,65535,4050,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,298,2,76,38,38,38.0,0.0,274,274,274.0,0.0,2093959.73154362,13422.8187919463,99.3333333333,128.9082360958,246,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,40,40,6711.4093959732,6711.4093959732,38,274,132.4,129.2625235712,16708.8,0,0,0,165.5,76,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,24267,2,72,36,36,36.0,0.0,164,164,164.0,0.0,16483.29006,164.8329006,8089.0,14004.49681,24260,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,82.41645032,82.41645032,36,164,87.2,70.10848736,4915.2,0,0,0,109.0,72,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,194,2,78,39,39,39.0,0.0,92,92,92.0,0.0,1350515.46391753,20618.5567010309,64.6666666667,100.0616476645,180,1,13,13.0,0.0,13,13,1,1.0,0.0,1,1,64,64,10309.2783505155,10309.2783505155,39,92,60.2,29.0292955478,842.7,0,0,0,75.25,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,75066,10,558,191,0,55.8,78.0039885,1460,0,886.0,673.0663308,101857.0325,239.7889857,4415.647059,7318.448016,21163,27,75066,8340.666667,8652.005707,21163,44,38727,5532.428571,9036.295127,20257,48,212,172,133.2161032,106.5728825,0,1460,402.4210526,599.07719,358893.4795,0,1,0,424.7777778,558,8192,62,9,20,0.0,0,0,0.0,0,0,Normal Traffic
443,722795,17,587,389,0,34.52941176,97.85775241,2896,0,1588.074074,933.2198161,60134.61632,60.87479853,16809.18605,45683.59967,148394,3,590001,36875.0625,63602.63393,148852,4,577158,22198.38462,52711.90849,149773,3,556,872,23.51980852,37.35499,0,2896,965.8888889,1054.513529,1111998.783,0,1,0,987.8409091,587,65535,243,4,32,0.0,0,0,0.0,0,0,Normal Traffic
53,315624,2,64,32,32,32.0,0.0,48,48,48.0,0.0,506.9322991914,12.6733074798,105208.0,182181.435456525,315573,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,6.3366537399,6.3366537399,32,48,38.4,8.7635609201,76.8,0,0,0,48.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,3634503,4,24,6,6,6.0,0.0,0,0,0.0,0.0,6.603378784,1.100563131,1211501.0,2097733.504,3633755,220,3634503,1211501.0,2097733.504,3633755,220,0,0.0,0.0,0,0,80,0,1.100563131,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
57132,273,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7326.007326,273.0,0.0,273,273,273,273.0,0.0,273,273,0,0.0,0.0,0,0,64,0,7326.007326,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
43685,3,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,370,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
8491,363,2,12,6,6,6.0,0.0,0,0,0.0,0.0,33057.85124,5509.641873,363.0,0.0,363,363,363,363.0,0.0,363,363,0,0.0,0.0,0,0,40,0,5509.641873,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,123,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,2044995,4,24,6,6,6.0,0.0,0,0,0.0,0.0,11.73597001,1.955995002,681665.0,1179813.36,2043996,1,2044995,681665.0,1179813.36,2043996,1,0,0.0,0.0,0,0,80,0,1.955995002,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,157,2,46,23,23,23.0,0.0,23,23,23.0,0.0,585987.2611,25477.70701,52.33333333,51.08163401,105,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,40,40,12738.8535,12738.8535,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,10993702,8,402,246,0,50.25,89.7389069945,1511,0,748.0,798.991113843,444.800122834,1.2734563844,845669.384615385,2955064.0231313,10679924,42,10993702,1570528.85714286,4017223.95804796,10679924,123,180068,36013.6,48095.5723201211,89867,190,172,132,0.7276893625,0.5457670219,0,1511,326.0,599.4872809326,359385.0,0,1,0,349.2857142857,402,8192,110,7,20,0.0,0,0,0.0,0,0,Normal Traffic
53,60773,1,53,53,53,53.0,0.0,166,166,166.0,0.0,3603.573956,32.90935119,60773.0,0.0,60773,60773,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16.4546756,16.4546756,53,166,90.66666667,65.24058042,4256.333333,0,0,0,136.0,53,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,85384342,6,323,323,0,53.83333333,131.8641978,7240,0,1656.428571,2565.850857,139.5806271,0.15225274,7115361.833,24600000.0,85200000,3,85200000,17000000.0,38100000.0,85200000,3,151735,25289.16667,55113.39125,137215,45,200,232,0.070270495,0.081982244,0,7240,851.2857143,1934.833303,3743579.912,0,0,1,916.7692308,323,274,235,1,32,219.0,219,219,85200000.0,85200000,85200000,DoS
389,3,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,1.5,2.121320344,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,40,333333.3333,666666.6667,0,0,0.0,0.0,0.0,0,0,1,0.0,0,256,0,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,728,1,42,42,42,42.0,0.0,119,119,119.0,0.0,221153.8462,2747.252747,728.0,0.0,728,728,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,1373.626374,1373.626374,42,119,67.66666667,44.45597073,1976.333333,0,0,0,101.5,42,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,68680,2,64,32,32,32.0,0.0,132,132,132.0,0.0,4775.7716948165,58.2411182295,22893.3333333333,39568.4120269355,68583,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,40,80,29.1205591147,29.1205591147,32,132,72.0,54.7722557505,3000.0,0,0,0,90.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
49950,288779,2,37,37,0,18.5,26.1629509,6,6,6.0,0.0,211.2341964,20.77713407,57755.8,128937.9746,288407,2,288561,288561.0,0.0,288561,288561,288630,96210.0,166636.2781,288625,2,64,80,6.925711357,13.85142271,0,37,8.714285714,12.78950463,163.5714286,0,0,1,10.16666667,37,130,0,1,32,0.0,0,0,0.0,0,0,Normal Traffic
58578,4,2,37,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,0,1,37.0,37,972,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30883,2,62,31,31,31.0,0.0,180,180,180.0,0.0,13664.4756,129.5210957,10294.33333,17786.1553,30832,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,64,88,64.76054787,64.76054787,31,180,90.6,81.61066107,6660.3,0,0,0,113.25,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,822,3,49,37,6,16.33333333,17.89785834,0,0,0.0,0.0,59610.7056,3649.635036,411.0,462.4478349,738,84,822,411.0,462.4478349,738,84,0,0.0,0.0,0,0,60,0,3649.635036,0.0,6,37,13.75,15.5,240.25,0,0,1,18.33333333,49,65535,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53003,61,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.8852459016,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16393.4426229508,16393.4426229508,0,0,0.0,0.0,0.0,0,0,1,0.0,0,362,32832,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,98633802,7,324,300,0,46.28571429,111.9132317,5792,0,1656.428571,2425.837852,120.8409263,0.14193917,7587215.538,27300000.0,98600000,1,98600000,16400000.0,40300000.0,98600000,1,98600000,16400000.0,40300000.0,98600000,48,184,232,0.070969585,0.070969585,0,5792,795.0,1795.315929,3223159.286,1,0,0,851.7857143,324,0,235,4,20,10067.0,10067,10067,98600000.0,98600000,98600000,DoS
53,31540,1,57,57,57,57.0,0.0,73,73,73.0,0.0,4121.750159,63.4115409,31540.0,0.0,31540,31540,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,32,31.70577045,31.70577045,57,73,62.33333333,9.237604307,85.33333333,0,0,0,93.5,57,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
443,114569261,28,961,325,0,34.3214285714,79.4681644021,4380,0,1838.0666666667,987.4391955821,970.9847041782,0.768094332,1316888.05747126,12260799.7750112,114363503,1,114569261,4243305.96296296,22007745.8219584,114363503,1,179027,3034.3559322034,9614.1362151902,58274,1,584,1212,0.2443936511,0.5237006809,0,4380,1249.9438202247,1174.4920116563,1379431.48544433,0,1,0,1264.1477272727,961,65535,292,27,20,204636.0,204636,204636,114363503.0,114363503,114363503,Normal Traffic
80,9992,2,12,6,6,6.0,0.0,0,0,0.0,0.0,1200.960769,300.2401922,4996.0,7030.055619,9967,25,9992,9992.0,0.0,9992,9992,0,0.0,0.0,0,0,40,32,200.1601281,100.0800641,0,6,4.5,3.0,9.0,1,0,0,6.0,12,0,235,1,20,0.0,0,0,0.0,0,0,DoS
80,8060812,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.977367541,0.496227923,2686937.333,4652177.329,8058809,1000,8060812,2686937.333,4652177.329,8058809,1000,0,0.0,0.0,0,0,80,0,0.496227923,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,2003.0,2003,2003,8058809.0,8058809,8058809,DDoS
443,205927,10,551,194,0,55.1,71.2701433514,1430,0,458.1,640.8834960861,24921.4527478184,97.1217955878,10838.2631578947,16133.5290857343,37317,1,205927,22880.7777777778,23894.6852342617,67916,3,138006,15334.0,23512.8752548471,58734,1,212,212,48.5608977939,48.5608977939,0,1430,244.380952381,480.4712765807,230852.647619048,0,1,0,256.6,551,8192,351,9,20,0.0,0,0,0.0,0,0,Normal Traffic
443,117728788,13,610,188,0,46.9230769231,63.1340657364,1430,0,359.3076923077,585.5421112974,44.8573376972,0.2208465783,4709151.52,16232060.0366931,58867937,1,117728788,9810732.33333333,22827120.0349088,58867937,197,117640644,9803387.0,22857672.2677346,59023565,1,272,272,0.1104232892,0.1104232892,0,1430,195.5925925926,431.2847764582,186006.558404558,0,1,0,203.1153846154,610,8192,351,12,20,178391.0,201394,155388,58642074.5,58867937,58416212,Normal Traffic
443,132249,15,831,357,0,55.4,109.9466104,2648,0,949.6,941.3045557,78087.54698,189.0373462,5510.375,11213.4954,41817,1,132249,9446.357143,13814.68227,42870,1,107017,11890.77778,18191.73832,42238,2,492,328,113.4224077,75.61493849,0,2648,397.1923077,724.0264647,524214.3215,0,1,0,413.08,831,65535,972,6,32,0.0,0,0,0.0,0,0,Normal Traffic
53,78085,1,50,50,50,50.0,0.0,103,103,103.0,0.0,1959.4032144458,25.6131139143,78085.0,0.0,78085,78085,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,12.8065569572,12.8065569572,50,103,67.6666666667,30.5995642671,936.3333333333,0,0,0,101.5,50,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,528489,3,26,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,22000.45791,17.02968274,66061.125,180647.4047,512963,37,15138,7569.0,10118.69804,14724,414,528452,105690.4,227766.2277,512963,45,72,132,5.676560912,11.35312182,0,5840,1162.7,1911.59573,3654198.233,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
5051,93,1,2,2,2,2.0,0.0,6,6,6.0,0.0,86021.50538,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,10752.68817,10752.68817,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
52860,41,1,6,6,6,6.0,0.0,6,6,6.0,0.0,292682.9268,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,24390.2439,24390.2439,6,6,6.0,0.0,0.0,0,0,1,9.0,6,129,253,0,20,0.0,0,0,0.0,0,0,Normal Traffic
58013,84,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.5238095238,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,11904.7619047619,11904.7619047619,0,0,0.0,0.0,0.0,0,0,1,0.0,0,116,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,3186026,5,123,46,0,24.6,23.2765976895,46,46,46.0,0.0,53.0441371163,1.8832238029,637205.2,1402958.93131595,3146739,15,3186026,796506.5,1566912.49042706,3146739,15,0,0.0,0.0,0,0,160,32,1.5693531691,0.3138706338,0,46,30.7142857143,21.6849739506,470.2380952381,0,0,1,35.8333333333,123,593,357,2,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5539114,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.166411451,0.72213715,1846371.333,3165880.215,5501952,6,5539114,2769557.0,3864190.067,5501952,37162,0,0.0,0.0,0,0,72,32,0.541602863,0.180534288,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,29200,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,408048,1,42,42,42,42.0,0.0,58,58,58.0,0.0,245.0692075,4.901384151,408048.0,0.0,408048,408048,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,2.450692075,2.450692075,42,58,47.33333333,9.237604307,85.33333333,0,0,0,71.0,42,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,479880,3,804,804,0,268.0,464.1896164,296,0,74.0,148.0,2292.239727,14.58698008,79980.0,157659.4139,399398,4,439004,219502.0,254411.363,399398,39606,440347,146782.3333,253263.391,439225,4,104,136,6.251562891,8.335417188,0,804,137.5,288.5386827,83254.57143,0,1,0,157.1428571,804,29200,60,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,61716,2,66,33,33,33.0,0.0,97,97,97.0,0.0,4212.845939,64.81301445,20572.0,35625.68704,61709,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,40,32.40650723,32.40650723,33,97,58.6,35.05424368,1228.8,0,0,0,73.25,66,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53094,175,2,37,37,0,18.5,26.1629509,6,6,6.0,0.0,245714.2857,17142.85714,87.5,119.501046,172,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,20,11428.57143,5714.285714,0,37,20.0,19.78214683,391.3333333,0,0,1,26.66666667,37,972,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,234,2,68,34,34,34.0,0.0,110,110,110.0,0.0,1230769.231,17094.01709,78.0,95.59811714,185,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,64,64,8547.008547,8547.008547,34,110,64.4,41.62691437,1732.8,0,0,0,80.5,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5405913,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.21979155,0.739930517,1801971.0,3089532.631,5369394,46,5405913,2702956.5,3770912.076,5369394,36519,0,0.0,0.0,0,0,72,32,0.554947888,0.184982629,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,42780,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,67542,3,438,438,0,146.0,252.8794179051,859,0,214.75,429.5,19202.8663646324,103.6392170797,11257.0,12122.3713026784,23276,4,43673,21836.5,1843.4273785533,23140,20533,44491,14830.3333333333,25175.0370473081,43898,4,104,136,44.4168073199,59.2224097599,0,859,162.125,320.5907215037,102778.410714286,0,1,0,185.2857142857,438,29200,31,1,32,0.0,0,0,0.0,0,0,Normal Traffic
1132,19,1,2,2,2,2.0,0.0,6,6,6.0,0.0,421052.6316,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,52631.57895,52631.57895,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
55328,34,1,6,6,6,6.0,0.0,6,6,6.0,0.0,352941.1765,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,29411.76471,29411.76471,6,6,6.0,0.0,0.0,0,0,1,9.0,6,946,1024,0,20,0.0,0,0,0.0,0,0,Normal Traffic
